Entity:4:altId:次标识符:alt_id:Sot:20:用于标识特定的样本数据。
::createdDate:创建日期:created_date:DTt:0:数据的创建日期，一旦创建无法更改。
::lastModified:更新日期:last_modified:DTt:0:数据最后一次修改的日期。（每次保存时自动更新）
::version:版本:version:Nt:8:数据的版本，原有的数据只能被更新版的数据取代。
CEntity:2:aclId:安全策略:acl_id:Not:8:该记录上启用的安全策略的ID。
::owner:属主:owner:Rot:0:记录的拥有者。属主用户对记录拥有所有权限，除非记录被系统锁定。
UIEntity:2:description:描述:description:Sot:200:对数据的简略的描述。（通常不同于备注）
::label:标签:label:Sot:100:记录的标识标签，简短的概要、或通常是唯一的显示名称。
UIEntityAuto:1:id:标识符:id:Not:0:记录的标识符、主键。
MomentInterval:2:beginTime:起始时间:begin_time:DTot:0:反应记录对应事件的发生时刻。
::endTime:终止时间:end_time:DTot:0:反应记录对应事件的结束时刻。
PurchaseInquiry:9:afterService:售后服务:after_service:So:60:供应商提供的售后服务描述。
::comment:询价建议的理由:comment:So:200:审核人对某个供应商报价采用理由描述。
::deliveryDate:交货时间:delivery_date:So:30:交货时间的文字描述,类型为String, 举例： 50天，2周 etc.。
::other:其他:other:So:1000:对询价的补充描述。
::parent:采购项目:parent:Ro:0:需要询价的采购项目。
::paymentTerm:付款方式:payment_term:So:60:供应商要求的付款方式。
::price:价格:price:No:0:供应商的报价。
::quality:质量:quality:So:120:供应商对本报价的质量标准描述。
::supplier:供应商:supplier:Ro:0:本报价对应的供商。
